chr start end eigen domain
chr1 700000 799999 -2.03462305482442 open
chr1 800000 899999 -1.89542111337026 open
chr1 900000 999999 -1.83687103679464 open
chr1 1000000 1099999 -1.73529917840822 open
chr1 1100000 1199999 -1.69084161013636 open
chr1 1200000 1299999 -1.77086326201855 open
chr1 1300000 1399999 -1.82701404625554 open
chr1 1400000 1499999 -1.97884274429227 open
chr1 1500000 1599999 -2.0570096673113 open
chr1 1600000 1699999 -2.12490604759943 open
chr1 1700000 1799999 -2.09086534743856 open
chr1 1800000 1899999 -1.86552969166066 open
chr1 1900000 1999999 -1.70229191396578 open
chr1 2000000 2099999 -1.53815172151795 open
chr1 2100000 2199999 -1.45677339163486 open
chr1 2200000 2299999 -1.26117071933327 open
chr1 2300000 2399999 -0.977393387640826 open
chr1 2400000 2499999 -0.405376549935356 open
chr1 2500000 2599999 0.150913261682356 closed
chr1 2600000 2699999 0.577786912295082 closed
chr1 2700000 2799999 0.953009583448932 closed
chr1 2800000 2899999 1.05831589288623 closed
chr1 2900000 2999999 1.15053223443994 closed
chr1 3000000 3099999 1.12161291486886 closed
chr1 3100000 3199999 1.00753515522744 closed
chr1 3200000 3299999 0.844308477334524 closed
chr1 3300000 3399999 0.556525595465935 closed
chr1 3400000 3499999 0.323687782691688 closed
chr1 3500000 3599999 0.188529160452615 closed
chr1 3600000 3699999 0.170872213929796 closed
chr1 3700000 3799999 0.338879901829047 closed
chr1 3800000 3899999 0.710828982231602 closed
chr1 4000000 4099999 1.05853491434632 closed
chr1 4100000 4199999 1.39780015636835 closed
chr1 4200000 4299999 1.66118933929701 closed
chr1 4300000 4399999 1.66678949024524 closed
chr1 4400000 4499999 1.68517915502052 closed
chr1 4500000 4599999 1.66904582697541 closed
chr1 4600000 4699999 1.57741919737375 closed
chr1 4700000 4799999 1.55780793739021 closed
chr1 4800000 4899999 1.60018418796813 closed
chr1 4900000 4999999 1.65127212242974 closed
chr1 5000000 5099999 1.81204122889944 closed
chr1 5100000 5199999 1.88291779678615 closed
chr1 5200000 5299999 1.84215499461038 closed
chr1 5300000 5399999 1.76272056426274 closed
chr1 5400000 5499999 1.58796571984692 closed
chr1 5500000 5599999 1.54421342149432 closed
chr1 5600000 5699999 1.52563179007614 closed
