chr start end eigen domain
chr1 700000 799999 -1.54628007165579 open
chr1 800000 899999 -1.61094998747897 open
chr1 900000 999999 -1.66244619166639 open
chr1 1000000 1099999 -1.7831873063148 open
chr1 1100000 1199999 -1.75515585474657 open
chr1 1200000 1299999 -1.75054306267192 open
chr1 1300000 1399999 -1.67670548434433 open
chr1 1400000 1499999 -1.65047167877824 open
chr1 1500000 1599999 -1.74155123655869 open
chr1 1600000 1699999 -1.76175561351004 open
chr1 1700000 1799999 -1.83770619942599 open
chr1 1800000 1899999 -1.67275304756058 open
chr1 1900000 1999999 -1.58143623737814 open
chr1 2000000 2099999 -1.52228898816386 open
chr1 2100000 2199999 -1.43087142019411 open
chr1 2200000 2299999 -1.42875468274731 open
chr1 2300000 2399999 -1.48226580767625 open
chr1 2400000 2499999 -1.4110969085571 open
chr1 2500000 2599999 -1.25881388702647 open
chr1 2700000 2799999 -1.14375054984977 open
chr1 2800000 2899999 -0.908862485615748 open
chr1 2900000 2999999 -0.833446259078266 open
chr1 3000000 3099999 -0.818346285588509 open
chr1 3100000 3199999 -0.782232603932812 open
chr1 3200000 3299999 -0.824438614948116 open
chr1 3300000 3399999 -0.827780882134285 open
chr1 3400000 3499999 -0.941316926915304 open
chr1 3500000 3599999 -1.09500800049818 open
chr1 3600000 3699999 -1.12002249687931 open
chr1 3700000 3799999 -1.08760443644675 open
chr1 3800000 3899999 -0.881453937291656 open
chr1 4000000 4099999 -0.60570141087075 open
chr1 4100000 4199999 -0.416266734624045 open
chr1 4200000 4299999 -0.202382843955518 open
chr1 4300000 4399999 -0.163280730909812 open
chr1 4400000 4499999 -0.183877566867519 open
chr1 4500000 4599999 -0.168027625459892 open
chr1 4600000 4699999 -0.221862411346472 open
chr1 4700000 4799999 -0.220468637917399 open
chr1 4800000 4899999 -0.10848592987166 open
chr1 4900000 4999999 -0.0289657519754882 open
chr1 5000000 5099999 0.0961141364876669 closed
chr1 5100000 5199999 0.223298616213542 closed
chr1 5200000 5299999 0.202481835406898 closed
chr1 5300000 5399999 0.12317585335366 closed
chr1 5400000 5499999 0.0402400045307241 closed
chr1 5500000 5599999 -0.0687151145615147 open
chr1 5600000 5699999 -0.137662688699245 open
chr1 5700000 5799999 -0.230179892573273 open
chr1 5800000 5899999 -0.355187945319302 open
chr1 5900000 5999999 -0.513885394064797 open
chr1 6000000 6099999 -0.701735183254457 open
chr1 6100000 6199999 -0.947395279621638 open
chr1 6200000 6299999 -1.13131666310788 open
chr1 6300000 6399999 -1.32390157320564 open
chr1 6400000 6499999 -1.44974952502681 open
chr1 6500000 6599999 -1.46123256975538 open
chr1 6600000 6699999 -1.37838966824129 open
chr1 6700000 6799999 -1.3031730434091 open
chr1 6800000 6899999 -1.15254408473963 open
chr1 6900000 6999999 -1.01803152754839 open
chr1 7000000 7099999 -0.961379288543028 open
chr1 7100000 7199999 -0.802688450113689 open
chr1 7200000 7299999 -0.721999780697841 open
chr1 7300000 7399999 -0.642970045931878 open
chr1 7400000 7499999 -0.658748853261452 open
chr1 7500000 7599999 -0.699244173946058 open
chr1 7600000 7699999 -0.821542062064241 open
chr1 7700000 7799999 -0.888805401258717 open
chr1 7800000 7899999 -0.907258174356148 open
chr1 7900000 7999999 -0.982911929507172 open
chr1 8000000 8099999 -1.08544637056749 open
chr1 8100000 8199999 -1.17032787165737 open
chr1 8200000 8299999 -1.23923655651546 open
chr1 8300000 8399999 -1.24315108271626 open
chr1 8400000 8499999 -1.19324799935351 open
chr1 8500000 8599999 -1.13484727219226 open
chr1 8600000 8699999 -1.10702430764725 open
chr1 8700000 8799999 -1.11884973874272 open
chr1 8800000 8899999 -1.2174574491227 open
chr1 8900000 8999999 -1.31888072511036 open
chr1 9000000 9099999 -1.45498672238921 open
chr1 9100000 9199999 -1.55886666982763 open
chr1 9200000 9299999 -1.51929409204616 open
chr1 9300000 9399999 -1.55190546413326 open
chr1 9400000 9499999 -1.47418405906645 open
chr1 9500000 9599999 -1.36931986328503 open
chr1 9600000 9699999 -1.44636945556868 open
chr1 9700000 9799999 -1.43603691576383 open
chr1 9800000 9899999 -1.4715947628031 open
chr1 9900000 9999999 -1.50605101550412 open
chr1 10000000 10099999 -1.32356014424298 open
chr1 10100000 10199999 -1.22908544937795 open
chr1 10200000 10299999 -1.07243020272614 open
chr1 10300000 10399999 -1.08588526550922 open
chr1 10400000 10499999 -1.12060626322899 open
chr1 10500000 10599999 -1.12693934574017 open
chr1 10600000 10699999 -1.21663604505487 open
chr1 10700000 10799999 -1.20385604247911 open
chr1 10800000 10899999 -1.19472038994187 open
chr1 10900000 10999999 -1.27974947076786 open
chr1 11000000 11099999 -1.32658113847292 open
